Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
3.857	14.481	27.227	7.699	3.448
3.863	14.487	27.251	7.691	3.448
3.868	14.493	27.264	7.699	3.448
3.874	14.505	27.282	7.708	3.457
3.879	14.505	27.306	7.699	3.440
3.885	14.517	27.331	7.691	3.440
3.891	14.517	27.343	7.708	3.457
3.896	14.523	27.367	7.716	3.448
3.902	14.529	27.392	7.708	3.440
3.907	14.535	27.410	7.699	3.440
3.913	14.548	27.422	7.699	3.440
3.918	14.548	27.440	7.699	3.440
3.924	14.566	27.465	7.708	3.448
3.929	14.566	27.477	7.691	3.440
3.935	14.572	27.507	7.691	3.448
3.940	14.590	27.519	7.691	3.440
3.946	14.596	27.544	7.683	3.440
3.952	14.590	27.550	7.699	3.448
3.957	14.596	27.574	7.683	3.440
3.963	14.602	27.586	7.683	3.440
3.968	14.608	27.605	7.675	3.440
3.974	14.615	27.629	7.691	3.440
3.979	14.621	27.641	7.691	3.432
3.985	14.621	27.665	7.675	3.440
3.990	14.621	27.678	7.667	3.440
3.996	14.633	27.696	7.683	3.440
4.002	14.651	27.714	7.683	3.440
4.007	14.651	27.732	7.667	3.440
4.013	14.645	27.751	7.683	3.432
4.018	14.663	27.763	7.683	3.432
4.024	14.663	27.793	7.683	3.424
4.029	14.669	27.799	7.675	3.432
4.035	14.675	27.818	7.667	3.432
4.040	14.675	27.830	7.667	3.424
4.046	14.682	27.854	7.667	3.432
4.051	14.688	27.866	7.659	3.424
4.057	14.694	27.885	7.650	3.432
4.063	14.688	27.891	7.675	3.432
4.068	14.694	27.909	7.659	3.440
4.074	14.706	27.927	7.650	3.432
4.079	14.706	27.946	7.659	3.424
4.085	14.712	27.964	7.659	3.416
4.090	14.724	27.976	7.659	3.432
4.096	14.730	27.988	7.650	3.416
4.101	14.736	28.006	7.650	3.424
4.107	14.742	28.019	7.642	3.416
4.113	14.748	28.031	7.650	3.416
4.118	14.755	28.049	7.642	3.424
4.124	14.755	28.067	7.650	3.416
4.129	14.767	28.079	7.642	3.424
4.135	14.779	28.092	7.634	3.416
4.140	14.773	28.104	7.642	3.424
4.146	14.785	28.128	7.642	3.407
4.151	14.785	28.134	7.634	3.416
4.157	14.791	28.153	7.626	3.424
4.162	14.791	28.159	7.634	3.416
4.168	14.809	28.189	7.626	3.407
4.174	14.803	28.195	7.626	3.407
4.179	14.803	28.201	7.609	3.416
4.185	14.809	28.213	7.618	3.407
4.190	14.815	28.232	7.626	3.407
4.196	14.822	28.238	7.634	3.399
4.201	14.822	28.256	7.618	3.399
4.207	14.828	28.274	7.609	3.399
4.212	14.828	28.280	7.618	3.391
4.218	14.834	28.299	7.618	3.391
4.224	14.840	28.311	7.618	3.399
4.229	14.852	28.311	7.618	3.399
4.235	14.846	28.329	7.609	3.391
4.240	14.852	28.341	7.593	3.399
4.246	14.852	28.360	7.593	3.399
4.251	14.852	28.366	7.601	3.399
4.257	14.852	28.378	7.601	3.399
4.262	14.864	28.390	7.593	3.399
4.268	14.864	28.408	7.585	3.391
4.273	14.870	28.420	7.601	3.383
4.279	14.876	28.427	7.593	3.383
4.285	14.870	28.439	7.585	3.383
4.290	14.882	28.451	7.585	3.383
4.296	14.889	28.463	7.593	3.391
4.301	14.882	28.469	7.585	3.383
4.307	14.895	28.487	7.568	3.391
4.312	14.882	28.493	7.585	3.383
4.318	14.901	28.500	7.552	3.375
4.323	14.895	28.512	7.568	3.383
4.329	14.907	28.524	7.568	3.383
4.335	14.901	28.524	7.568	3.383
4.340	14.901	28.536	7.560	3.366
4.346	14.901	28.554	7.544	3.391
4.351	14.901	28.567	7.544	3.366
4.357	14.895	28.573	7.552	3.375
4.362	14.895	28.585	7.552	3.366
4.368	14.901	28.591	7.552	3.375
4.373	14.907	28.609	7.544	3.375
4.379	14.901	28.615	7.544	3.366
4.384	14.907	28.615	7.544	3.366
4.390	14.913	28.621	7.536	3.358
4.396	14.907	28.640	7.544	3.366
4.401	14.901	28.646	7.527	3.366
4.407	14.907	28.658	7.527	3.358
4.412	14.907	28.664	7.511	3.366
4.418	14.919	28.670	7.527	3.358
4.423	14.907	28.682	7.519	3.350
4.429	14.913	28.688	7.519	3.358
4.434	14.913	28.700	7.519	3.358
4.440	14.907	28.707	7.511	3.350
4.446	14.907	28.719	7.503	3.350
4.451	14.901	28.725	7.503	3.358
4.457	14.901	28.725	7.495	3.350
4.462	14.913	28.737	7.495	3.350
4.468	14.907	28.749	7.495	3.350
4.473	14.913	28.749	7.478	3.350
4.479	14.913	28.761	7.478	3.342
4.484	14.901	28.774	7.478	3.342
4.490	14.901	28.774	7.486	3.350
4.495	14.895	28.780	7.486	3.358
4.501	14.895	28.792	7.478	3.342
4.507	14.895	28.792	7.470	3.326
4.512	14.895	28.810	7.462	3.334
4.518	14.895	28.804	7.470	3.334
4.523	14.889	28.816	7.462	3.326
4.529	14.882	28.828	7.446	3.334
4.534	14.876	28.828	7.454	3.317
4.540	14.870	28.834	7.429	3.334
4.545	14.870	28.841	7.437	3.317
4.551	14.864	28.853	7.421	3.317
4.557	14.864	28.853	7.429	3.326
4.562	14.858	28.847	7.421	3.334
4.568	14.858	28.865	7.421	3.317
4.573	14.852	28.859	7.413	3.309
4.579	14.852	28.877	7.413	3.301
4.584	14.846	28.871	7.388	3.317
4.590	14.846	28.883	7.421	3.293
4.595	14.846	28.883	7.405	3.309
4.601	14.840	28.889	7.396	3.293
4.606	14.840	28.895	7.396	3.293
4.612	14.828	28.901	7.380	3.293
4.618	14.828	28.901	7.364	3.285
4.623	14.822	28.901	7.364	3.301
4.629	14.822	28.914	7.380	3.301
4.634	14.815	28.914	7.355	3.285
4.640	14.815	28.920	7.364	3.285
4.645	14.803	28.920	7.347	3.285
4.651	14.809	28.914	7.355	3.285
4.656	14.797	28.932	7.331	3.268
4.662	14.797	28.938	7.323	3.276
4.668	14.797	28.926	7.323	3.276
4.673	14.779	28.932	7.323	3.276
4.679	14.779	28.938	7.323	3.252
4.684	14.767	28.938	7.314	3.260
4.690	14.761	28.938	7.298	3.268
4.695	14.767	28.944	7.290	3.252
4.701	14.748	28.950	7.298	3.252
4.706	14.748	28.944	7.274	3.252
4.712	14.736	28.956	7.282	3.252
4.717	14.724	28.950	7.282	3.252
4.723	14.724	28.956	7.265	3.244
4.729	14.718	28.956	7.265	3.235
4.734	14.706	28.956	7.241	3.244
4.740	14.688	28.956	7.241	3.235
4.745	14.688	28.950	7.249	3.235
4.751	14.675	28.956	7.216	3.235
4.756	14.669	28.956	7.224	3.227
4.762	14.657	28.962	7.224	3.219
4.767	14.651	28.962	7.216	3.219
4.773	14.633	28.962	7.200	3.219
4.779	14.627	28.956	7.200	3.211
4.784	14.608	28.962	7.192	3.194
4.790	14.602	28.956	7.183	3.194
4.795	14.584	28.956	7.167	3.194
4.801	14.578	28.962	7.167	3.186
4.806	14.566	28.956	7.159	3.178
4.812	14.560	28.956	7.151	3.186
4.817	14.541	28.962	7.134	3.170
4.823	14.535	28.944	7.126	3.178
4.828	14.511	28.950	7.126	3.170
4.834	14.499	28.944	7.110	3.178
4.840	14.487	28.938	7.110	3.178
4.845	14.468	28.926	7.085	3.170
4.851	14.456	28.938	7.102	3.162
4.856	14.450	28.932	7.085	3.162
4.862	14.426	28.926	7.061	3.145
4.867	14.401	28.901	7.044	3.145
4.873	14.401	28.914	7.061	3.145
4.878	14.371	28.907	7.036	3.137
4.884	14.347	28.901	7.036	3.137
4.890	14.334	28.895	7.020	3.121
4.895	14.328	28.889	7.003	3.121
4.901	14.304	28.871	7.011	3.121
4.906	14.274	28.847	6.979	3.104
4.912	14.255	28.865	6.970	3.096
4.917	14.255	28.853	6.962	3.104
4.923	14.225	28.841	6.954	3.096
4.928	14.207	28.834	6.938	3.096
4.934	14.188	28.822	6.930	3.096
4.939	14.164	28.828	6.921	3.080
4.945	14.140	28.822	6.905	3.072
4.951	14.127	28.798	6.889	3.072
4.956	14.097	28.798	6.864	3.063
4.962	14.079	28.786	6.864	3.063
4.967	14.054	28.774	6.856	3.047
4.973	14.042	28.767	6.831	3.047
4.978	14.024	28.749	6.823	3.039
4.984	14.000	28.743	6.798	3.039
4.989	13.981	28.737	6.790	3.022
4.995	13.957	28.719	6.782	3.014
5.001	13.933	28.707	6.766	3.014
5.006	13.908	28.682	6.741	3.006
5.012	13.890	28.682	6.741	3.006
5.017	13.878	28.670	6.708	2.981
5.023	13.854	28.634	6.708	2.990
5.028	13.835	28.646	6.700	2.981
5.034	13.805	28.627	6.684	2.981
5.039	13.787	28.591	6.659	2.973
5.045	13.774	28.609	6.659	2.965
5.050	13.750	28.585	6.651	2.957
5.056	13.720	28.573	6.610	2.949
5.062	13.713	28.548	6.610	2.941
5.067	13.689	28.518	6.577	2.941
5.073	13.665	28.536	6.577	2.916
5.078	13.647	28.500	6.561	2.924
5.084	13.622	28.481	6.536	2.900
5.089	13.604	28.475	6.536	2.908
5.095	13.580	28.433	6.495	2.900
5.100	13.555	28.445	6.495	2.891
5.106	13.555	28.420	6.471	2.875
5.112	13.513	28.372	6.463	2.875
5.117	13.500	28.384	6.438	2.867
5.123	13.476	28.372	6.422	2.867
5.128	13.452	28.335	6.405	2.850
5.134	13.433	28.323	6.373	2.850
5.139	13.415	28.293	6.373	2.842
5.145	13.403	28.286	6.340	2.834
5.150	13.379	28.268	6.332	2.818
5.156	13.354	28.220	6.315	2.818
5.161	13.342	28.226	6.299	2.801
5.167	13.324	28.207	6.282	2.801
5.173	13.306	28.177	6.274	2.793
5.178	13.287	28.165	6.250	2.777
5.184	13.263	28.122	6.225	2.769
5.189	13.257	28.116	6.217	2.769
5.195	13.233	28.104	6.209	2.752
5.200	13.220	28.049	6.176	2.752
5.206	13.196	28.049	6.151	2.744
5.211	13.184	28.006	6.151	2.728
5.217	13.172	28.000	6.127	2.728
5.223	13.147	27.970	6.102	2.719
5.228	13.129	27.927	6.086	2.711
5.234	13.123	27.927	6.078	2.703
5.239	13.099	27.879	6.053	2.695
5.245	13.080	27.879	6.020	2.687
5.250	13.074	27.848	6.020	2.670
5.256	13.050	27.806	6.012	2.662
5.261	13.038	27.799	5.979	2.662
5.267	13.013	27.757	5.963	2.662
5.272	12.989	27.751	5.955	2.646
5.278	12.983	27.720	5.938	2.646
5.284	12.959	27.690	5.906	2.637
5.289	12.959	27.665	5.906	2.621
5.295	12.928	27.617	5.881	2.613
5.300	12.922	27.617	5.857	2.597
5.306	12.904	27.568	5.848	2.597
5.311	12.885	27.556	5.824	2.588
5.317	12.873	27.525	5.816	2.580
5.322	12.855	27.471	5.799	2.564
5.328	12.843	27.483	5.766	2.556
5.334	12.831	27.422	5.750	2.564
5.339	12.819	27.404	5.734	2.547
5.345	12.800	27.373	5.734	2.556
5.350	12.788	27.337	5.693	2.539
5.356	12.776	27.312	5.701	2.523
5.361	12.752	27.258	5.668	2.515
5.367	12.745	27.251	5.660	2.506
5.372	12.727	27.197	5.644	2.498
5.378	12.715	27.178	5.627	2.498
5.383	12.709	27.154	5.619	2.482
5.389	12.691	27.111	5.611	2.482
5.395	12.678	27.093	5.578	2.465
5.400	12.672	27.044	5.545	2.465
5.406	12.654	27.032	5.529	2.465
5.411	12.648	26.971	5.529	2.457
5.417	12.624	26.965	5.521	2.441
5.422	12.612	26.929	5.496	2.433
5.428	12.593	26.880	5.480	2.433
5.433	12.575	26.862	5.463	2.425
5.439	12.563	26.801	5.447	2.416
5.445	12.551	26.783	5.431	2.425
5.450	12.532	26.746	5.414	2.392
5.456	12.526	26.710	5.406	2.400
5.461	12.502	26.673	5.381	2.384
5.467	12.484	26.630	5.381	2.392
5.472	12.471	26.618	5.357	2.375
5.478	12.453	26.564	5.332	2.359
5.483	12.447	26.539	5.316	2.351
5.489	12.417	26.484	5.300	2.343
5.494	12.411	26.472	5.283	2.351
5.500	12.405	26.411	5.275	2.334
5.506	12.374	26.393	5.267	2.326
5.511	12.362	26.357	5.242	2.318
5.517	12.338	26.302	5.218	2.310
5.522	12.331	26.283	5.226	2.310
5.528	12.307	26.229	5.185	2.302
5.533	12.289	26.210	5.177	2.302
5.539	12.277	26.180	5.160	2.285
5.544	12.258	26.113	5.168	2.285
5.550	12.252	26.095	5.136	2.285
5.556	12.234	26.034	5.128	2.277
5.561	12.216	26.022	5.111	2.269
5.567	12.197	25.979	5.119	2.269
5.572	12.185	25.930	5.095	2.253
5.578	12.167	25.912	5.078	2.253
5.583	12.161	25.845	5.054	2.236
5.589	12.131	25.839	5.046	2.236
5.594	12.124	25.778	5.037	2.228
5.600	12.106	25.735	5.021	2.212
5.605	12.094	25.717	5.021	2.228
5.611	12.076	25.650	5.013	2.212
5.617	12.057	25.638	4.972	2.195
5.622	12.039	25.583	4.980	2.195
5.628	12.027	25.528	4.947	2.187
5.633	12.009	25.516	4.931	2.179
5.639	11.990	25.455	4.931	2.179
5.644	11.966	25.431	4.915	2.179
5.650	11.948	25.382	4.906	2.171
5.655	11.942	25.334	4.890	2.171
5.661	11.917	25.309	4.890	2.162
5.667	11.905	25.255	4.865	2.146
5.672	11.887	25.218	4.874	2.154
5.678	11.869	25.181	4.841	2.138
5.683	11.850	25.127	4.833	2.130
5.689	11.826	25.108	4.824	2.130
5.694	11.808	25.054	4.808	2.113
5.700	11.802	25.005	4.792	2.113
5.705	11.783	24.981	4.783	2.097
5.711	11.771	24.920	4.759	2.105
5.716	11.753	24.901	4.759	2.105
5.722	11.729	24.834	4.751	2.097
5.728	11.717	24.792	4.743	2.089
5.733	11.704	24.780	4.702	2.097
5.739	11.680	24.719	4.710	2.072
5.744	11.668	24.664	4.710	2.064
5.750	11.656	24.646	4.693	2.080
5.755	11.625	24.579	4.669	2.056
5.761	11.619	24.548	4.661	2.064
5.766	11.595	24.536	4.652	2.048
5.772	11.576	24.457	4.644	2.056
5.778	11.558	24.427	4.628	2.048
5.783	11.540	24.396	4.620	2.040
5.789	11.522	24.329	4.620	2.048
5.794	11.516	24.299	4.603	2.023
5.800	11.497	24.262	4.579	2.023
5.805	11.473	24.201	4.579	2.031
5.811	11.461	24.183	4.562	2.007
5.816	11.436	24.128	4.562	2.023
5.822	11.412	24.073	4.554	2.007
5.827	11.400	24.049	4.546	1.990
5.833	11.382	24.000	4.521	1.990
5.839	11.363	23.939	4.513	1.999
5.844	11.345	23.921	4.497	1.974
5.850	11.327	23.866	4.505	1.982
5.855	11.315	23.818	4.497	1.974
5.861	11.290	23.769	4.472	1.966
5.866	11.278	23.745	4.472	1.966
5.872	11.260	23.690	4.464	1.966
5.877	11.242	23.641	4.431	1.958
5.883	11.223	23.617	4.448	1.958
5.889	11.205	23.550	4.415	1.949
5.894	11.193	23.507	4.415	1.941
5.900	11.175	23.483	4.423	1.941
5.905	11.156	23.428	4.390	1.933
5.911	11.132	23.379	4.382	1.933
5.916	11.120	23.325	4.374	1.933
5.922	11.108	23.306	4.358	1.925
5.927	11.077	23.245	4.349	1.917
5.933	11.065	23.203	4.358	1.917
5.938	11.047	23.166	4.349	1.908
5.944	11.022	23.118	4.333	1.908
5.950	11.004	23.069	4.308	1.908
5.955	10.992	23.020	4.317	1.900
5.961	10.974	23.002	4.300	1.900
5.966	10.955	22.941	4.308	1.884
5.972	10.937	22.898	4.308	1.892
5.977	10.919	22.850	4.292	1.876
5.983	10.901	22.825	4.276	1.884
5.988	10.882	22.764	4.276	1.884
5.994	10.864	22.722	4.259	1.868
6.000	10.846	22.661	4.251	1.876
6.005	10.828	22.630	4.251	1.868
6.011	10.809	22.600	4.243	1.859
6.016	10.785	22.545	4.210	1.868
6.022	10.767	22.497	4.218	1.851
6.027	10.742	22.442	4.218	1.859
6.033	10.730	22.423	4.210	1.851
6.038	10.712	22.363	4.194	1.843
6.044	10.688	22.314	4.177	1.843
6.049	10.663	22.283	4.194	1.835
6.055	10.651	22.223	4.177	1.835
6.061	10.633	22.198	4.161	1.827
6.066	10.615	22.149	4.136	1.818
6.072	10.596	22.095	4.145	1.827
6.077	10.578	22.040	4.136	1.827
6.083	10.548	22.003	4.145	1.810
6.088	10.535	21.949	4.120	1.810
6.094	10.511	21.906	4.120	1.810
6.099	10.493	21.888	4.112	1.794
6.105	10.475	21.833	4.095	1.802
6.111	10.462	21.790	4.087	1.802
6.116	10.444	21.742	4.087	1.794
6.122	10.432	21.687	4.087	1.794
6.127	10.395	21.650	4.063	1.777
6.133	10.383	21.595	4.063	1.777
6.138	10.359	21.547	4.046	1.777
6.144	10.328	21.528	4.055	1.777
6.149	10.316	21.455	4.030	1.777
6.155	10.286	21.413	4.030	1.769
6.160	10.261	21.364	4.038	1.769
6.166	10.237	21.328	4.030	1.769
6.172	10.219	21.285	4.022	1.761
6.177	10.194	21.236	4.005	1.753
6.183	10.188	21.188	3.997	1.745
6.188	10.164	21.145	3.981	1.753
6.194	10.134	21.102	3.981	1.736
6.199	10.121	21.041	3.964	1.736
6.205	10.103	20.999	3.973	1.745
6.210	10.085	20.944	3.956	1.736
6.216	10.067	20.901	3.956	1.745
6.222	10.042	20.859	3.956	1.736
6.227	10.024	20.804	3.940	1.728
6.233	10.012	20.761	3.940	1.720
6.238	9.987	20.719	3.940	1.712
6.244	9.963	20.676	3.932	1.720
6.249	9.945	20.615	3.923	1.712
6.255	9.920	20.567	3.923	1.696
6.260	9.890	20.524	3.907	1.720
6.266	9.878	20.487	3.907	1.704
6.271	9.854	20.427	3.891	1.704
6.277	9.823	20.384	3.899	1.696
6.283	9.805	20.353	3.874	1.687
6.288	9.787	20.293	3.891	1.687
6.294	9.762	20.262	3.874	1.696
6.299	9.732	20.220	3.866	1.687
6.305	9.713	20.171	3.866	1.687
6.310	9.701	20.140	3.850	1.687
6.316	9.671	20.092	3.825	1.687
6.321	9.659	20.055	3.842	1.679
6.327	9.634	20.000	3.817	1.671
6.333	9.616	19.952	3.833	1.663
6.338	9.598	19.921	3.817	1.671
6.344	9.580	19.879	3.817	1.671
6.349	9.561	19.848	3.792	1.663
6.355	9.531	19.793	3.792	1.655
6.360	9.519	19.751	3.792	1.646
6.366	9.500	19.708	3.776	1.646
6.371	9.476	19.678	3.784	1.646
6.377	9.446	19.629	3.784	1.646
6.382	9.427	19.592	3.743	1.638
6.388	9.403	19.556	3.760	1.646
6.394	9.391	19.507	3.760	1.630
6.399	9.373	19.471	3.751	1.630
6.405	9.348	19.440	3.743	1.630
6.410	9.324	19.391	3.735	1.638
6.416	9.306	19.355	3.735	1.630
6.421	9.287	19.318	3.735	1.622
6.427	9.263	19.288	3.710	1.622
6.432	9.239	19.245	3.719	1.622
6.438	9.214	19.209	3.702	1.605
6.444	9.208	19.160	3.678	1.605
6.449	9.178	19.124	3.694	1.605
6.455	9.153	19.093	3.670	1.605
6.460	9.129	19.063	3.686	1.597
6.466	9.111	19.020	3.670	1.605
6.471	9.092	18.971	3.661	1.597
6.477	9.074	18.935	3.645	1.581
6.482	9.056	18.904	3.645	1.589
6.488	9.038	18.868	3.629	1.589
6.493	9.013	18.825	3.629	1.573
6.499	9.001	18.789	3.637	1.573
6.505	8.977	18.758	3.620	1.564
6.510	8.952	18.716	3.604	1.573
6.516	8.940	18.697	3.596	1.573
6.521	8.916	18.655	3.596	1.564
6.527	8.898	18.612	3.596	1.548
6.532	8.873	18.582	3.579	1.564
6.538	8.855	18.545	3.563	1.556
6.543	8.831	18.503	3.563	1.540
6.549	8.806	18.466	3.555	1.548
6.555	8.794	18.436	3.571	1.540
6.560	8.776	18.393	3.547	1.540
6.566	8.745	18.369	3.547	1.532
6.571	8.733	18.338	3.522	1.540
6.577	8.715	18.296	3.514	1.524
6.582	8.685	18.265	3.514	1.532
6.588	8.666	18.223	3.530	1.515
6.593	8.648	18.198	3.506	1.515
6.599	8.630	18.156	3.498	1.515
6.604	8.611	18.125	3.498	1.515
6.610	8.587	18.095	3.481	1.515
6.616	8.575	18.058	3.481	1.499
6.621	8.557	18.028	3.489	1.499
6.627	8.538	17.985	3.457	1.499
6.632	8.520	17.955	3.448	1.491
6.638	8.496	17.924	3.424	1.491
6.643	8.478	17.888	3.440	1.483
6.649	8.453	17.839	3.432	1.491
6.654	8.435	17.815	3.424	1.483
6.660	8.411	17.784	3.407	1.491
6.666	8.398	17.754	3.391	1.466
6.671	8.374	17.711	3.391	1.466
6.677	8.356	17.675	3.391	1.458
6.682	8.338	17.644	3.391	1.466
6.688	8.319	17.614	3.358	1.458
6.693	8.295	17.583	3.375	1.458
6.699	8.277	17.535	3.366	1.450
6.704	8.258	17.510	3.350	1.442
6.710	8.234	17.480	3.342	1.442
6.715	8.222	17.443	3.326	1.450
6.721	8.191	17.413	3.317	1.425
6.727	8.173	17.382	3.309	1.433
6.732	8.155	17.346	3.317	1.425
6.738	8.137	17.315	3.293	1.433
6.743	8.106	17.285	3.285	1.425
6.749	8.088	17.248	3.276	1.401
6.754	8.076	17.212	3.285	1.417
6.760	8.057	17.175	3.276	1.409
6.765	8.039	17.139	3.260	1.401
6.771	8.009	17.114	3.244	1.401
6.777	7.990	17.084	3.244	1.401
6.782	7.972	17.054	3.235	1.392
6.788	7.960	17.023	3.219	1.376
6.793	7.930	16.974	3.211	1.376
6.799	7.917	16.956	3.211	1.384
6.804	7.893	16.920	3.203	1.376
6.810	7.881	16.889	3.186	1.376
6.815	7.857	16.853	3.178	1.360
6.821	7.832	16.822	3.186	1.368
6.826	7.814	16.792	3.162	1.360
6.832	7.790	16.761	3.162	1.360
6.838	7.777	16.713	3.129	1.352
6.843	7.753	16.694	3.129	1.343
6.849	7.735	16.658	3.129	1.335
6.854	7.710	16.621	3.121	1.335
6.860	7.692	16.597	3.096	1.327
6.865	7.680	16.560	3.104	1.327
6.871	7.662	16.518	3.088	1.327
6.876	7.637	16.481	3.088	1.319
6.882	7.619	16.457	3.072	1.311
6.888	7.613	16.420	3.072	1.319
6.893	7.589	16.384	3.047	1.311
6.899	7.570	16.360	3.047	1.294
6.904	7.546	16.329	3.022	1.302
6.910	7.534	16.293	3.022	1.286
6.915	7.522	16.256	3.031	1.286
6.921	7.510	16.219	3.014	1.278
6.926	7.485	16.189	2.990	1.286
6.932	7.473	16.159	2.981	1.278
6.937	7.449	16.122	2.990	1.278
6.943	7.430	16.092	2.973	1.270
6.949	7.412	16.061	2.957	1.261
6.954	7.394	16.031	2.965	1.253
6.960	7.388	15.988	2.941	1.261
6.965	7.363	15.958	2.941	1.261
6.971	7.345	15.933	2.916	1.253
6.976	7.333	15.897	2.900	1.237
6.982	7.315	15.860	2.916	1.245
6.987	7.290	15.836	2.891	1.229
6.993	7.284	15.812	2.883	1.229
6.999	7.260	15.757	2.891	1.229
7.004	7.242	15.739	2.875	1.229
7.010	7.217	15.690	2.867	1.220
7.015	7.199	15.665	2.850	1.212
7.021	7.193	15.629	2.850	1.212
7.026	7.175	15.598	2.834	1.204
7.032	7.150	15.568	2.834	1.204
7.037	7.138	15.532	2.818	1.212
7.043	7.114	15.501	2.818	1.196
7.048	7.102	15.465	2.785	1.188
7.054	7.089	15.440	2.793	1.188
7.060	7.071	15.404	2.777	1.179
7.065	7.059	15.367	2.760	1.171
7.071	7.041	15.343	2.752	1.179
7.076	7.022	15.306	2.736	1.163
7.082	7.010	15.276	2.744	1.163
7.087	6.992	15.239	2.728	1.155
7.093	6.974	15.215	2.736	1.147
7.098	6.955	15.166	2.711	1.147
7.104	6.943	15.136	2.728	1.147
7.110	6.925	15.099	2.687	1.163
7.115	6.907	15.081	2.703	1.130
7.121	6.895	15.032	2.678	1.130
7.126	6.870	15.008	2.662	1.130
7.132	6.858	14.971	2.654	1.122
7.137	6.840	14.947	2.646	1.130
7.143	6.822	14.911	2.654	1.122
7.148	6.809	14.874	2.621	1.098
7.154	6.785	14.837	2.637	1.106
7.159	6.761	14.813	2.613	1.098
7.165	6.748	14.770	2.588	1.106
7.171	6.724	14.746	2.588	1.089
7.176	6.700	14.704	2.580	1.089
7.182	6.675	14.685	2.580	1.081
7.187	6.657	14.649	2.564	1.073
7.193	6.639	14.606	2.564	1.065
7.198	6.621	14.576	2.547	1.065
7.204	6.596	14.551	2.539	1.073
7.209	6.572	14.509	2.531	1.065
7.215	6.554	14.472	2.515	1.065
7.221	6.541	14.442	2.515	1.048
7.226	6.517	14.405	2.515	1.048
7.232	6.493	14.369	2.515	1.048
7.237	6.475	14.356	2.498	1.048
7.243	6.444	14.308	2.474	1.040
7.248	6.414	14.271	2.465	1.040
7.254	6.401	14.247	2.465	1.032
7.259	6.377	14.216	2.449	1.024
7.265	6.353	14.180	2.433	1.024
7.270	6.322	14.149	2.441	1.024
7.276	6.304	14.113	2.408	1.007
7.282	6.274	14.083	2.408	1.007
7.287	6.255	14.046	2.384	0.999
7.293	6.225	14.022	2.400	0.991
7.298	6.201	13.991	2.359	0.983
7.304	6.188	13.961	2.359	0.983
7.309	6.158	13.930	2.351	0.975
7.315	6.134	13.888	2.343	0.975
7.320	6.103	13.857	2.326	0.967
7.326	6.079	13.827	2.318	0.975
7.332	6.054	13.790	2.310	0.967
7.337	6.024	13.766	2.302	0.958
7.343	6.006	13.729	2.285	0.934
7.348	5.975	13.699	2.277	0.950
7.354	5.957	13.662	2.261	0.942
7.359	5.933	13.632	2.244	0.934
7.365	5.902	13.602	2.244	0.926
7.370	5.878	13.565	2.236	0.917
7.376	5.860	13.535	2.212	0.917
7.381	5.835	13.498	2.187	0.909
7.387	5.805	13.461	2.187	0.901
7.393	5.780	13.437	2.179	0.893
7.398	5.756	13.401	2.162	0.893
7.404	5.732	13.376	2.146	0.876
7.409	5.707	13.334	2.130	0.868
7.415	5.683	13.309	2.130	0.876
7.420	5.653	13.273	2.105	0.860
7.426	5.616	13.230	2.097	0.860
7.431	5.592	13.206	2.089	0.860
7.437	5.567	13.163	2.089	0.835
7.443	5.543	13.139	2.064	0.844
7.448	5.513	13.108	2.048	0.835
7.454	5.488	13.072	2.031	0.827
7.459	5.476	13.035	2.023	0.819
7.465	5.446	12.993	2.015	0.811
7.470	5.415	12.968	1.974	0.811
7.476	5.385	12.944	1.990	0.803
7.481	5.366	12.907	1.966	0.786
7.487	5.342	12.871	1.958	0.786
7.492	5.312	12.834	1.933	0.795
7.498	5.287	12.798	1.925	0.770
7.504	5.257	12.767	1.900	0.770
7.509	5.226	12.737	1.900	0.778
7.515	5.196	12.694	1.876	0.762
7.520	5.172	12.658	1.868	0.754
7.526	5.147	12.621	1.851	0.754
7.531	5.117	12.597	1.851	0.737
7.537	5.080	12.560	1.818	0.737
7.542	5.050	12.524	1.810	0.721
7.548	5.025	12.481	1.786	0.713
7.554	5.001	12.439	1.769	0.704
7.559	4.959	12.420	1.753	0.696
7.565	4.934	12.384	1.728	0.696
7.570	4.904	12.335	1.720	0.688
7.576	4.873	12.299	1.704	0.680
7.581	4.837	12.268	1.687	0.672
7.587	4.806	12.232	1.687	0.663
7.592	4.782	12.189	1.663	0.655
7.598	4.758	12.159	1.638	0.647
7.603	4.715	12.116	1.630	0.647
7.609	4.685	12.086	1.605	0.631
7.615	4.660	12.037	1.589	0.631
7.620	4.611	12.000	1.581	0.623
7.626	4.581	11.970	1.556	0.614
7.631	4.545	11.939	1.540	0.606
7.637	4.514	11.885	1.524	0.590
7.642	4.478	11.854	1.507	0.582
7.648	4.441	11.818	1.474	0.573
7.653	4.411	11.775	1.466	0.565
7.659	4.374	11.745	1.433	0.557
7.665	4.331	11.696	1.417	0.557
7.670	4.307	11.665	1.401	0.549
7.676	4.258	11.617	1.368	0.524
7.681	4.228	11.586	1.360	0.532
7.687	4.197	11.538	1.360	0.516
7.692	4.149	11.489	1.319	0.516
7.698	4.118	11.458	1.311	0.500
7.703	4.088	11.416	1.286	0.491
7.709	4.045	11.373	1.245	0.467
7.714	4.021	11.337	1.245	0.467
7.720	3.972	11.294	1.220	0.467
7.726	3.948	11.258	1.204	0.451
